LOAIKHACHHANG,SODICHVU,SOLANBAOHONG,SOLANGOIKIEMBAOHONG,SOLANBAOHONGHAILONG,SOLANBAOHONGKHONGHAILONG,KHAOSATLAPMOI,KHAOSATLAPMOIHAILONG,KHAOSATLAPMOIKHONGHAILONG,SOLANCHAMSOC,SOLANTAMNGUNG,SOTHANGSUDUNGDICHVU,GIADICHVU,KHONGPHATSINHLUULUONG,HINHTHUCTHANHTOAN,DIEMTINNHIEM,LOAIDICHVU_Fiber,LOAIDICHVU_MyTV,THANHLY
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.7142857142857142,0.0011398707600372695,0.0,0.0,0.6285714285714286,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7142857142857142,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125,0.0,0.7142857142857142,0.0011398707600372695,0.0,1.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.7142857142857142,0.0011398707600372695,0.0,0.0,0.5714285714285714,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.7142857142857142,0.0011398707600372695,0.4545454545454546,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,1.0,0.0037994298890880757,0.0,0.0,0.48571428571428565,False,True,0
0.0,0.02702702702702703,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.7142857142857142,0.0037994298890880757,0.0,0.0,0.657142857142857,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0011398707600372695,0.6363636363636364,0.0,0.657142857142857,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.5714285714285714,0.0011398707600372695,0.0,0.0,0.5714285714285714,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0011398707600372695,0.8181818181818182,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0011398707600372695,0.0,0.0,0.44285714285714284,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0037994298890880757,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0037994298890880757,0.18181818181818182,0.0,0.19999999999999996,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.7142857142857142,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7142857142857142,0.0011398707600372695,0.09090909090909091,0.0,0.6285714285714286,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.7142857142857142,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.036036036036036036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.016717324338744146,0.0,0.0,0.19999999999999996,True,False,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0011398707600372695,0.0,0.0,0.19999999999999996,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,1.0,0.0037994298890880757,0.6363636363636364,0.0,0.657142857142857,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0011398707600372695,0.4545454545454546,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.7142857142857142,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.7142857142857142,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.8571428571428571,0.0011398707600372695,0.0,1.0,0.5857142857142856,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.7142857142857142,0.0011398707600372695,0.0,0.0,0.6285714285714286,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7142857142857142,0.0011398707600372695,0.5454545454545454,0.0,0.657142857142857,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.5714285714285714,0.0037994298890880757,0.0,0.0,0.5428571428571428,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0011398707600372695,0.0,0.0,0.19999999999999996,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7142857142857142,0.0011398707600372695,0.36363636363636365,0.0,0.4571428571428571,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.7142857142857142,0.0011398707600372695,0.0,0.0,0.5,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0037994298890880757,0.4545454545454546,0.0,0.657142857142857,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7142857142857142,0.0011398707600372695,0.5454545454545454,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.8571428571428571,0.0011398707600372695,0.0,1.0,0.657142857142857,False,True,0
0.0,0.036036036036036036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.8571428571428571,0.0011398707600372695,0.0,0.0,0.4571428571428571,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.8571428571428571,0.0011398707600372695,0.0,1.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0037994298890880757,0.5454545454545454,0.0,0.19999999999999996,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.7142857142857142,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0037994298890880757,0.18181818181818182,0.0,0.5428571428571428,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.7142857142857142,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.7142857142857142,0.0011398707600372695,0.09090909090909091,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0011398707600372695,0.0,1.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.008358745755993767,0.0,0.0,0.19999999999999996,True,False,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.8571428571428571,0.0011398707600372695,0.6363636363636364,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.009878434125007303,0.0,0.0,0.19999999999999996,True,False,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125,0.0,0.7142857142857142,0.0011398707600372695,0.36363636363636365,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.5714285714285714,0.0011398707600372695,0.0,1.0,0.657142857142857,False,True,0
0.0,0.036036036036036036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.8571428571428571,0.0011398707600372695,0.09090909090909091,0.0,0.5714285714285714,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.7142857142857142,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.8571428571428571,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.7142857142857142,0.0011398707600372695,0.36363636363636365,0.0,0.657142857142857,False,True,0
0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.5714285714285714,0.0037994298890880757,0.5454545454545454,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125,0.0,0.7142857142857142,0.0011398707600372695,0.0,0.0,0.5714285714285714,False,True,0
0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.8571428571428571,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.8571428571428571,0.0011398707600372695,0.09090909090909091,0.0,0.08571428571428569,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.8571428571428571,0.0011398707600372695,0.09090909090909091,0.0,0.657142857142857,False,True,0
0.0,0.02702702702702703,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.009878434125007303,0.0,0.0,0.657142857142857,True,False,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0011398707600372695,0.36363636363636365,0.0,0.657142857142857,False,True,0
0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0011398707600372695,0.4545454545454546,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0011398707600372695,0.2727272727272727,1.0,0.657142857142857,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.8571428571428571,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.02702702702702703,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125,0.0,1.0,0.0011398707600372695,0.09090909090909091,0.0,0.657142857142857,False,True,0
0.0,0.036036036036036036,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125,0.0,1.0,0.0011398707600372695,0.09090909090909091,0.0,0.657142857142857,False,True,0
0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0037994298890880757,0.6363636363636364,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0011398707600372695,0.18181818181818182,0.0,0.5428571428571428,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.0011398707600372695,0.0,0.0,0.5714285714285714,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.14285714285714285,0.0,0.0,0.0,0.6285714285714286,False,True,0
0.0,0.02702702702702703,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.42857142857142855,0.0026596427156725,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0037994298890880757,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.5714285714285714,0.0,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.42857142857142855,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.5714285714285714,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0011398707600372695,0.36363636363636365,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.0037994298890880757,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.42857142857142855,0.0037994298890880757,0.0,0.0,0.657142857142857,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125,0.0,0.5714285714285714,0.0,0.18181818181818182,0.0,0.657142857142857,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0026596427156725,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0011398707600372695,0.0,0.0,0.6285714285714286,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,1.0,0.0037994298890880757,0.0,1.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0011398707600372695,0.0,0.0,0.19999999999999996,False,True,0
0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.7142857142857142,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0037994298890880757,1.0,0.0,0.5428571428571428,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1875,0.0,1.0,0.0037994298890880757,0.0,0.0,0.6285714285714286,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.8571428571428571,0.0011398707600372695,0.0,0.0,0.5428571428571428,False,True,0
0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0026596427156725,0.0,0.0,0.19999999999999996,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.7142857142857142,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0011398707600372695,0.0,1.0,0.19999999999999996,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.7142857142857142,0.0011398707600372695,0.18181818181818182,0.0,0.5428571428571428,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7142857142857142,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0011398707600372695,0.09090909090909091,0.0,0.19999999999999996,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009878434125007303,0.09090909090909091,0.0,0.19999999999999996,True,False,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.8571428571428571,0.0037994298890880757,0.36363636363636365,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.011398206080642534,0.0,0.0,0.19999999999999996,True,False,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0011398707600372695,0.0,0.0,0.48571428571428565,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.8571428571428571,0.0037994298890880757,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.8571428571428571,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.8571428571428571,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.8571428571428571,0.0011398707600372695,0.36363636363636365,0.0,0.5428571428571428,False,True,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.009498532929409343,0.0,1.0,0.0,True,False,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48571428571428565,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.6285714285714286,False,True,0
0.0,0.02702702702702703,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.0011398707600372695,0.0,0.0,0.6285714285714286,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.14285714285714285,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.5714285714285714,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.42857142857142855,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.5714285714285714,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5714285714285714,0.0037994298890880757,0.0,0.0,0.48571428571428565,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125,0.0,0.5714285714285714,0.0037994298890880757,0.2727272727272727,1.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.42857142857142855,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.42857142857142855,0.0,0.09090909090909091,1.0,0.657142857142857,False,True,0
0.0,0.02702702702702703,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5714285714285714,0.0011398707600372695,0.2727272727272727,1.0,0.657142857142857,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.42857142857142855,0.0011398707600372695,0.0,1.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125,0.0,0.5714285714285714,0.0011398707600372695,0.5454545454545454,1.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.42857142857142855,0.0037994298890880757,0.0,0.0,0.657142857142857,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0037994298890880757,0.18181818181818182,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.14285714285714285,0.0011398707600372695,0.0,0.0,0.5,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011398707600372695,0.0,0.0,0.2857142857142857,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.14285714285714285,0.0011398707600372695,0.0,1.0,0.5714285714285714,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0011398707600372695,0.09090909090909091,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5714285714285714,0.0011398707600372695,0.09090909090909091,0.0,0.48571428571428565,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5714285714285714,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0026596427156725,0.0,0.0,0.5,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.42857142857142855,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.02702702702702703,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125,0.0,0.2857142857142857,0.0,0.0,0.0,0.7714285714285714,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.009498532929409343,0.0,0.0,0.4571428571428571,True,False,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.42857142857142855,0.0011398707600372695,0.09090909090909091,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0037994298890880757,0.0,0.0,0.657142857142857,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
1.0,0.02702702702702703,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.42857142857142855,0.0011398707600372695,0.09090909090909091,1.0,0.7714285714285714,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.0011398707600372695,0.09090909090909091,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0011398707600372695,0.0,0.0,0.48571428571428565,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0026596427156725,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.14285714285714285,0.0011398707600372695,0.0,0.0,0.5714285714285714,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0011398707600372695,0.0,0.0,0.5714285714285714,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.42857142857142855,0.0037994298890880757,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125,0.0,0.5714285714285714,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
0.0,0.036036036036036036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.14285714285714285,0.0011398707600372695,0.0,0.0,0.657142857142857,False,True,0
1.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.14285714285714285,0.009270592212050566,0.0,0.0,1.0,True,False,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0011398707600372695,0.09090909090909091,1.0,0.657142857142857,False,True,0
1.0,0.06306306306306306,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8571428571428571,0.0011398707600372695,0.0,0.0,0.8142857142857143,False,True,0
0.0,0.01801801801801802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.8571428571428571,0.0011398707600372695,0.18181818181818182,1.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.8571428571428571,0.0037994298890880757,0.09090909090909091,0.0,0.657142857142857,False,True,0
0.0,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0037994298890880757,0.0,1.0,0.657142857142857,False,True,0
